"source";"test_type";"df1";"df2";"test_comp";"test_value";"p_comp";"reported_p";"computed_p";"raw";"error";"decision_error";"one_tailed_in_txt";"apa_factor";"date_received";"journal";"year_published";"period";"statcheck_journal";"reason";"remarks"
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;44.43;"=";1.01;"=";0.32;0.317964323326441;"t(44.43) = 1.01, p = .32";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;58.8;"=";7.05;"<";0.001;2.26263262005899e-09;"t(58.80) = 7.05, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;52.34;"=";7.58;"<";0.001;5.6722194770247e-10;"t(52.34) = 7.58, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;48.77;"=";0.02;"=";0.98;0.984124974577369;"t(48.77) = .02, p = .98";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;52.34;"=";7.58;"<";0.001;5.6722194770247e-10;"t(52.34) = 7.58, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;100.02;"=";0.5;"=";0.62;0.618173346522925;"t(100.02) = .50, p = .62";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;10798;"=";110.64;"<";0.001;0;"t(10798) = 110.64, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;10798;"=";50.7;"<";0.001;0;"t(10798) = 50.70, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;10798;"=";46.88;"<";0.001;0;"t(10798) = 46.88, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;197;"=";6.26;"<";0.001;2.36021585671794e-09;"t(197) = 6.26, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;199;"=";9;"<";0.001;1.81888258889712e-16;"t(199) = 9.00, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;193;"=";1.13;"=";0.26;0.259878618010019;"t(193) = 1.13, p = .26";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;138790;"=";25.35;"<";0.001;1.89082251279042e-141;"t(138790) = 25.35, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;199;"=";4.71;"<";0.001;4.64076753632082e-06;"t(199) = 4.71, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;199;"=";5.29;"<";0.001;3.21097655145494e-07;"t(199) = 5.29, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;199;"=";1.34;"=";0.25;0.181773394523171;"t(199) = 1.34, p = .25";TRUE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;4038;"=";79.97;"<";0.001;0;"t(4038) = 79.97, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;4038;"=";35.22;"<";0.001;3.33083859840388e-237;"t(4038) = 35.22, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;4038;"=";35.98;"<";0.001;3.73546696038386e-246;"t(4038) = 35.98, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;265.81;"=";2.89;"=";0.004;0.00417025543785931;"t(265.81) = 2.89, p = .004";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;259.1;"=";3.3;"=";0.001;0.00110257455474056;"t(259.10) = 3.30, p = .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;267.18;"=";0.8;"=";0.42;0.424421508319546;"t(267.18) = .80, p = .42";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;6334;"=";109.3;"<";0.001;0;"t(6334) = 109.30, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;6334;"=";59.18;"<";0.001;0;"t(6334) = 59.18, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;6334;"=";54.04;"<";0.001;0;"t(6334) = 54.04, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;98;"=";6.76;"<";0.001;1.00041305027701e-09;"t(98) = 6.76, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;305.45;"=";3.81;"<";0.001;0.000168025640682513;"t(305.45) = 3.81, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;138790;"=";17.15;"<";0.001;7.3512285043838e-66;"t(138790) = 17.15, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;98;"=";11.71;"<";0.001;2.48757943637227e-20;"t(98) = 11.71, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;254.88;"=";7.25;"<";0.001;4.97555443158326e-12;"t(254.88) = 7.25, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;98;"=";7.03;"<";0.001;2.786105758957e-10;"t(98) = 7.03, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;302.8;"=";3.46;"<";0.001;0.000617757242096166;"t(302.80) = 3.46, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;3638;"=";71.35;"<";0.001;0;"t(3638) = 71.35, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;3638;"=";25.02;"<";0.001;1.28557551420391e-127;"t(3638) = 25.02, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;3638;"=";24.53;"<";0.001;4.24114149255721e-123;"t(3638) = 24.53, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;69;"=";8.25;"<";0.001;6.97505530985198e-12;"t(69) = 8.25, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;143;"=";6.2;"<";0.001;5.71595914263242e-09;"t(143.00) = 6.20, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;70;"=";9.27;"<";0.001;8.47331823237763e-14;"t(70) = 9.27, p < .001";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;160.82;"=";1.26;"=";0.21;0.209494697899978;"t(160.82) = 1.26, p = .21";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;162.28;"=";1.52;"=";0.13;0.13045694489268;"t(162.28) = 1.52, p = .13";FALSE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_120_05_rougier_when_my_actions";"t";NA;164.67;"=";0.48;"=";0.8;0.631864363703376;"t(164.67) = 0.48, p = .80";TRUE;FALSE;TRUE;0.85;"2020-01-22";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";13.95;"<";0.001;0.000205639730308227;"F(1, 600) = 13.95, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";1.28;"=";0.258;0.258351023685831;"F(1, 600) = 1.28, p = .258";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";9.32;"=";0.002;0.00236699394026252;"F(1, 600) = 9.32, p = .002";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";5.09;"=";0.024;0.024423395245724;"F(1, 600) = 5.09, p = .024";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";200.84;"<";0.001;1.55793767419333e-39;"F(1, 600) = 200.84, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";0.2;"=";0.653;0.654882240424405;"F(1, 600) = .20, p = .653";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";11.34;"=";0.001;0.000807103796826275;"F(1, 600) = 11.34, p = .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";0.02;"=";0.884;0.887584552875012;"F(1, 600) = .02, p = .884";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";9.32;"=";0.002;0.00236699394026252;"F(1, 600) = 9.32, p = .002";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";5.09;"=";0.024;0.024423395245724;"F(1, 600) = 5.09, p = .024";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"=";64.28;"<";0.001;5.66697707825894e-15;"F(1, 600) = 64.28, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;600;"<";0.01;"=";0.97;0.920377728596312;"F(1, 600) < .01, p = .970";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";12.49;"=";0.004;0.000595788136687061;"F(1, 112) = 12.49, p = .004";TRUE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";8.25;"=";0.005;0.00487551233915688;"F(1, 112) = 8.25, p = .005";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";4.42;"=";0.038;0.0377607718524469;"F(1, 112) = 4.42, p = .038";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";17.06;"<";0.001;7.00571797191165e-05;"F(1, 112) = 17.06, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";0.44;"=";0.508;0.508485453002562;"F(1, 112) = .44, p = .508";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";8.62;"=";0.004;0.00403584315294171;"F(1, 112) = 8.62, p = .004";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";4.44;"=";0.037;0.0373381779926882;"F(1, 112) = 4.44, p = .037";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";4.19;"=";0.043;0.0430036296132438;"F(1, 112) = 4.19, p = .043";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";28.03;"<";0.001;6.01721803874994e-07;"F(1, 112) = 28.03, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;112;"=";0.021;"=";0.886;0.885039415647448;"F(1, 112) = .021, p = .886";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;305;"=";7.64;"=";0.006;0.0060560592184134;"F(1, 305) = 7.64, p = .006";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;305;"=";0.75;"=";0.785;0.387156950948652;"F(1, 305) = .75, p = .785";TRUE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;305;"=";0.85;"=";0.358;0.357281040265446;"F(1, 305) = .85, p = .358";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;305;"=";0.001;"=";0.982;0.97479356259644;"F(1, 305) = .001, p = .982";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;305;"=";1.57;"=";0.211;0.211166769864644;"F(1, 305) = 1.57, p = .211";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";3.79;"<";0.001;0.000181530441544358;"t(305) = 3.79, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";1.04;"=";0.301;0.299163619917802;"t(305) = 1.04, p = .301";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";4.382;"<";0.001;1.61953151455519e-05;"t(305) = 4.382, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";10.18;"<";0.001;3.80853358726069e-21;"t(305) = 10.18, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";2.3;"=";0.022;0.0221232003921911;"t(305) = 2.30, p = .022";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";2.95;"=";0.003;0.00342379026962466;"t(305) = 2.95, p = .003";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";2.64;"=";0.009;0.00871707049009836;"t(305) = 2.64, p = .009";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";1.51;"=";0.132;0.132078686404772;"t(305) = 1.51, p = .132";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";6.37;"<";0.001;6.95299111778234e-10;"t(305) = 6.37, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;305;"=";0.85;"=";0.397;0.395991823029287;"t(305) = .85, p = .397";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;178;"=";3.08;"=";0.002;0.00239851660262983;"t(178) = 3.08, p = .002";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;178;"=";9.51;"=";0.002;0.00236942659268715;"F(1, 178) = 9.51, p = .002";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;178;"=";5.1;"=";0.025;0.0251397619855023;"F(1, 178) = 5.10, p = .025";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;178;"=";4.6;"=";0.033;0.0333279236792832;"F(1, 178) = 4.60, p = .033";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;270;"=";0.26;"=";0.793;0.795061929325496;"t(270) = .26, p = .793";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;270;"=";16.23;"<";0.001;8.27906746353037e-42;"t(270) = 16.23, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;268;"=";3.81;"<";0.001;0.000172389829687109;"t(268) = 3.81, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;268;"=";3.43;"<";0.001;0.000698738343795114;"t(268) = 3.43, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;268;"=";1.95;"=";0.053;0.0522187298191459;"t(268) = 1.95, p = .053";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";13.43;"<";0.001;0.000298464182441389;"F(1, 268) = 13.43, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";7.34;"=";0.007;0.00717824270925249;"F(1, 268) = 7.34, p = .007";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";6.13;"=";0.014;0.0139089039342702;"F(1, 268) = 6.13, p = .014";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";4.93;"=";0.027;0.0272308943607702;"F(1, 268) = 4.93, p = .027";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";0.02;"=";0.88;0.887643329624573;"F(1, 268) = .02, p = .88";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";9.36;"=";0.002;0.00244252157708134;"F(1, 268) = 9.36, p = .002";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";8.3;"=";0.004;0.00428510556766485;"F(1, 268) = 8.30, p = .004";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";2.12;"=";0.147;0.146557008297482;"F(1, 268) = 2.12, p = .147";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";8.25;"=";0.004;0.00440106101882725;"F(1, 268) = 8.25, p = .004";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;268;"=";0.98;"=";0.324;0.323091734053471;"F(1, 268) = .98, p = .324";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";4.47;"<";0.001;8.95104427247393e-06;"t(800) = 4.47, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";1.01;"=";0.311;0.312800666651676;"t(800) = 1.01, p = .311";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";3.99;"<";0.001;7.21378621048998e-05;"t(800) = 3.99, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";2.32;"=";0.021;0.0205916721177908;"t(800) = 2.32, p = .021";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";40.33;"<";0.001;6.02692107426378e-195;"t(800) = 40.33, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";0.95;"=";0.34;0.342399153594335;"t(800) = .95, p = .340";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";4.65;"<";0.001;3.88219355103036e-06;"t(800) = 4.65, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";0.21;"=";0.837;0.833721142410855;"t(800) = .21, p = .837";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";3;"=";0.003;0.00278357323700239;"t(800) = 3.00, p = .003";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";3.45;"=";0.001;0.000589941065630365;"t(800) = 3.45, p = .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";11.46;"<";0.001;2.92851746515957e-28;"t(800) = 11.46, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"t";NA;800;"=";0.52;"=";0.602;0.603207432313108;"t(800) = .52, p = .602";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"Z";NA;NA;"=";-3.514;"<";0.001;0.000441412812861574;"Z = −3.514, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"Z";NA;NA;"=";-3.444;"<";0.001;0.000573175702201193;"Z = −3.444, p < .001";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"r";NA;180;"=";-0.014;"=";0.851;0.851207305741023;"r(180) = −.014, p = .851";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"Chi2";3;NA;"=";1.42;"=";0.71;0.700853389521455;"χ2(3) = 1.42, p = .71";TRUE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;316;"=";4.28;"=";0.022;0.0393762614383164;"F(1, 316) = 4.28, p = .022";TRUE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_03_niese_when_the_going";"F";1;316;"=";4.34;"=";0.038;0.0380304506489566;"F(1, 316) = 4.34, p = .038";FALSE;FALSE;FALSE;0.87;"2019-12-16";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";2;168;"=";28.56;"<";0.001;2.10473264603312e-11;"F(2, 168) = 28.56, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;84;"=";11.45;"=";0.001;0.00108829343860621;"F(1, 84) = 11.45, p = .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";2;168;"=";0.46;"=";0.634;0.63207636865964;"F(2, 168) = 0.46, p = .634";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
